location,date,aqi
Chikkadapally,2021-06-01,62.5935816926039
Chikkadapally,2021-07-01,49.5861391694726
Chikkadapally,2021-08-01,50.4278900112234
Chikkadapally,2021-09-01,48.96113611844
Chikkadapally,2021-10-01,58.8819410688634
Chikkadapally,2021-11-01,69.8929586726197
Chikkadapally,2021-12-01,98.6901846750326
Chikkadapally,2022-01-01,97.7057613168725
Chikkadapally,2022-02-01,98.9991572940758
Chikkadapally,2022-03-01,91.346814835485
Chikkadapally,2022-04-01,94.0816670190675
Chikkadapally,2022-05-01,87.7717504260724
Chikkadapally,2022-06-01,79.7148439123747
Chikkadapally,2022-07-01,47.2650930245874
Chikkadapally,2022-08-01,58.0454417869773
Chikkadapally,2022-09-01,57.6146885521882
Chikkadapally,2022-10-01,56.8996212121217
Chikkadapally,2022-11-01,76.0383153668426
Chikkadapally,2022-12-01,93.0258643961667
Choutuppal,2016-01-01,63.5714285714286
Choutuppal,2016-02-01,65.6666666666667
Choutuppal,2016-03-01,73.5555555555556
Choutuppal,2016-04-01,76.6666666666667
Choutuppal,2016-05-01,68.7777777777778
Choutuppal,2016-06-01,58.75
Choutuppal,2016-07-01,61.1111111111111
Choutuppal,2016-08-01,57.4583333333333
Choutuppal,2016-09-01,59.7142857142857
Choutuppal,2016-10-01,63.0
Choutuppal,2016-11-01,60.7777777777778
Choutuppal,2016-12-01,61.0
Choutuppal,2017-01-01,63.6666666666667
Choutuppal,2017-02-01,65.037037037037
Choutuppal,2017-03-01,64.0740740740741
Choutuppal,2017-04-01,62.5925925925926
Choutuppal,2017-05-01,61.037037037037
Choutuppal,2017-06-01,59.1111111111111
Choutuppal,2017-07-01,62.0
Choutuppal,2017-08-01,61.2916666666667
Choutuppal,2017-09-01,61.8888888888889
Choutuppal,2017-10-01,61.7777777777778
Choutuppal,2017-11-01,60.5925925925926
